date,area,condition,cases,population,risk_factor,latitude,longitude,is_outbreak,month,day_of_week,rainfall
2023-11-30,TABARRE,respiratory,3,250000,0.4,18.5736,-72.2928,False,11,3,4.621061063817221
2023-11-30,MARTISSANT,cholera,2,200000,0.8,18.5089,-72.3444,False,11,3,1.1028495306414
2023-11-30,MARTISSANT,malnutrition,4,200000,0.8,18.5089,-72.3444,False,11,3,3.208414914765274
2023-11-30,MARTISSANT,fever,15,200000,0.8,18.5089,-72.3444,False,11,3,9.26891421642242
2023-11-30,MARTISSANT,diarrhea,8,200000,0.8,18.5089,-72.3444,False,11,3,3.9628843909287594
2023-11-30,MARTISSANT,respiratory,6,200000,0.8,18.5089,-72.3444,False,11,3,1.0053259124443048
2023-11-30,CARREFOUR,cholera,6,450000,0.7,18.5413,-72.3979,False,11,3,5.859232021434927
2023-11-30,CARREFOUR,malnutrition,27,450000,0.7,18.5413,-72.3979,True,11,3,8.011648762568734
2023-11-30,CARREFOUR,fever,36,450000,0.7,18.5413,-72.3979,False,11,3,7.877169435289982
2023-11-30,CARREFOUR,diarrhea,16,450000,0.7,18.5413,-72.3979,False,11,3,9.98359073943252
2023-11-30,CARREFOUR,respiratory,8,450000,0.7,18.5413,-72.3979,False,11,3,7.017426869708841
2023-11-30,PETIONVILLE,cholera,1,350000,0.3,18.5125,-72.2853,False,11,3,6.5987389145269315
2023-11-30,PETIONVILLE,malnutrition,2,350000,0.3,18.5125,-72.2853,False,11,3,5.419463704502041
2023-11-30,PETIONVILLE,fever,8,350000,0.3,18.5125,-72.2853,False,11,3,7.17593422309415
2023-11-30,PETIONVILLE,diarrhea,6,350000,0.3,18.5125,-72.2853,False,11,3,3.7924159749317123
2023-11-30,PETIONVILLE,respiratory,4,350000,0.3,18.5125,-72.2853,False,11,3,1.3065097402761572
2023-11-30,CROIX_DES_BOUQUETS,malnutrition,9,180000,0.5,18.5792,-72.2261,False,11,3,3.38222213945825
2023-11-30,CROIX_DES_BOUQUETS,fever,6,180000,0.5,18.5792,-72.2261,False,11,3,2.1967034778203063
2023-11-30,CROIX_DES_BOUQUETS,diarrhea,6,180000,0.5,18.5792,-72.2261,False,11,3,4.0368872892169545
2023-11-30,CROIX_DES_BOUQUETS,respiratory,2,180000,0.5,18.5792,-72.2261,False,11,3,0.5438378880813111
2023-11-30,PORT_AU_PRINCE,cholera,17,1200000,0.8,18.5944,-72.3074,True,11,3,5.502019909084611
2023-11-30,PORT_AU_PRINCE,malnutrition,56,1200000,0.8,18.5944,-72.3074,True,11,3,4.274284666914921
2023-11-30,PORT_AU_PRINCE,fever,70,1200000,0.8,18.5944,-72.3074,True,11,3,5.744370102875347
2023-11-30,PORT_AU_PRINCE,diarrhea,51,1200000,0.8,18.5944,-72.3074,True,11,3,2.940772654458722
2023-11-30,PORT_AU_PRINCE,respiratory,34,1200000,0.8,18.5944,-72.3074,True,11,3,8.28401683318094
2023-12-01,CITE_SOLEIL,cholera,2,300000,0.9,18.5944,-72.3074,False,12,4,2.2409309475292902
2023-12-01,CITE_SOLEIL,malnutrition,15,300000,0.9,18.5944,-72.3074,False,12,4,0.09846962897014144
2023-12-01,CITE_SOLEIL,fever,19,300000,0.9,18.5944,-72.3074,False,12,4,4.592368613100137
2023-12-01,CITE_SOLEIL,diarrhea,19,300000,0.9,18.5944,-72.3074,False,12,4,1.778216243876144
2023-12-01,CITE_SOLEIL,respiratory,11,300000,0.9,18.5944,-72.3074,False,12,4,0.4452036116550684
2023-12-01,DELMAS,cholera,5,500000,0.6,18.5483,-72.3074,False,12,4,6.5493457686993
2023-12-01,DELMAS,malnutrition,14,500000,0.6,18.5483,-72.3074,False,12,4,9.866027788962077
2023-12-01,DELMAS,fever,30,500000,0.6,18.5483,-72.3074,False,12,4,7.937857517043833
2023-12-01,DELMAS,diarrhea,13,500000,0.6,18.5483,-72.3074,False,12,4,7.406782207273035
2023-12-01,DELMAS,respiratory,12,500000,0.6,18.5483,-72.3074,False,12,4,9.458101809323889
2023-12-01,TABARRE,cholera,1,250000,0.4,18.5736,-72.2928,False,12,4,4.689672199431591
2023-12-01,TABARRE,malnutrition,7,250000,0.4,18.5736,-72.2928,False,12,4,0.5255134351191693
2023-12-01,TABARRE,fever,9,250000,0.4,18.5736,-72.2928,False,12,4,2.5211584936000464
2023-12-01,TABARRE,diarrhea,6,250000,0.4,18.5736,-72.2928,False,12,4,1.0326233758963554
2023-12-01,TABARRE,respiratory,4,250000,0.4,18.5736,-72.2928,False,12,4,6.655428598313694
2023-12-01,MARTISSANT,cholera,3,200000,0.8,18.5089,-72.3444,False,12,4,0.37682004210428444
2023-12-01,MARTISSANT,malnutrition,6,200000,0.8,18.5089,-72.3444,False,12,4,7.296980261968967
2023-12-01,MARTISSANT,fever,10,200000,0.8,18.5089,-72.3444,False,12,4,4.212666506236852
2023-12-01,MARTISSANT,diarrhea,8,200000,0.8,18.5089,-72.3444,False,12,4,0.8421863611124447
2023-12-01,MARTISSANT,respiratory,2,200000,0.8,18.5089,-72.3444,False,12,4,0.04129129776753504
2023-12-01,CARREFOUR,cholera,5,450000,0.7,18.5413,-72.3979,False,12,4,1.8485444162928066
2023-12-01,CARREFOUR,malnutrition,13,450000,0.7,18.5413,-72.3979,False,12,4,5.153339629193034
2023-12-01,CARREFOUR,fever,24,450000,0.7,18.5413,-72.3979,False,12,4,9.581418844948393
2023-12-01,CARREFOUR,diarrhea,23,450000,0.7,18.5413,-72.3979,False,12,4,2.9226380161406693
2023-12-01,CARREFOUR,respiratory,9,450000,0.7,18.5413,-72.3979,False,12,4,5.087895961099067
2023-12-01,PETIONVILLE,cholera,3,350000,0.3,18.5125,-72.2853,False,12,4,6.578001679269478
2023-12-01,PETIONVILLE,malnutrition,2,350000,0.3,18.5125,-72.2853,False,12,4,4.234100774057044
2023-12-01,PETIONVILLE,fever,4,350000,0.3,18.5125,-72.2853,False,12,4,3.4606807913609505
2023-12-01,PETIONVILLE,diarrhea,6,350000,0.3,18.5125,-72.2853,False,12,4,4.656208397390081
2023-12-01,CROIX_DES_BOUQUETS,malnutrition,5,180000,0.5,18.5792,-72.2261,False,12,4,6.769548986329049
2023-12-01,CROIX_DES_BOUQUETS,fever,5,180000,0.5,18.5792,-72.2261,False,12,4,2.623981948855328
2023-12-01,CROIX_DES_BOUQUETS,diarrhea,6,180000,0.5,18.5792,-72.2261,False,12,4,3.2722695144730816
2023-12-01,CROIX_DES_BOUQUETS,respiratory,4,180000,0.5,18.5792,-72.2261,False,12,4,3.784512545486086
2023-12-01,PORT_AU_PRINCE,cholera,18,1200000,0.8,18.5944,-72.3074,True,12,4,9.88771818071784
2023-12-01,PORT_AU_PRINCE,malnutrition,46,1200000,0.8,18.5944,-72.3074,True,12,4,5.8868687240653745
2023-12-01,PORT_AU_PRINCE,fever,82,1200000,0.8,18.5944,-72.3074,True,12,4,3.1210281283897743
2023-12-01,PORT_AU_PRINCE,diarrhea,68,1200000,0.8,18.5944,-72.3074,True,12,4,9.869384803077196
2023-12-01,PORT_AU_PRINCE,respiratory,44,1200000,0.8,18.5944,-72.3074,True,12,4,0.9191129557702327
2023-12-02,CITE_SOLEIL,cholera,2,300000,0.9,18.5944,-72.3074,False,12,5,4.360462128513635
2023-12-02,CITE_SOLEIL,malnutrition,9,300000,0.9,18.5944,-72.3074,False,12,5,3.553988685169088
2023-12-02,CITE_SOLEIL,fever,15,300000,0.9,18.5944,-72.3074,False,12,5,9.624086428199632
2023-12-02,CITE_SOLEIL,diarrhea,17,300000,0.9,18.5944,-72.3074,False,12,5,6.971379135467445
2023-12-02,CITE_SOLEIL,respiratory,9,300000,0.9,18.5944,-72.3074,False,12,5,7.38191371574139
2023-12-02,DELMAS,cholera,8,500000,0.6,18.5483,-72.3074,False,12,5,4.649041207094631
2023-12-02,DELMAS,malnutrition,20,500000,0.6,18.5483,-72.3074,False,12,5,5.971785812789921
2023-12-02,DELMAS,fever,18,500000,0.6,18.5483,-72.3074,False,12,5,3.1303559227439504
2023-12-02,DELMAS,diarrhea,17,500000,0.6,18.5483,-72.3074,False,12,5,4.657783640055074
2023-12-02,DELMAS,respiratory,9,500000,0.6,18.5483,-72.3074,False,12,5,4.085704052495441
2023-12-02,TABARRE,cholera,7,250000,0.4,18.5736,-72.2928,False,12,5,9.870353910821624
2023-12-02,TABARRE,malnutrition,3,250000,0.4,18.5736,-72.2928,False,12,5,7.27977722451013
2023-12-02,TABARRE,fever,5,250000,0.4,18.5736,-72.2928,False,12,5,9.330735005968322
2023-12-02,TABARRE,diarrhea,7,250000,0.4,18.5736,-72.2928,False,12,5,0.20811902576947872
2023-12-02,TABARRE,respiratory,3,250000,0.4,18.5736,-72.2928,False,12,5,6.616420994449749
2023-12-02,MARTISSANT,cholera,2,200000,0.8,18.5089,-72.3444,False,12,5,8.124143510882833
2023-12-02,MARTISSANT,malnutrition,9,200000,0.8,18.5089,-72.3444,False,12,5,1.7334452949784707
2023-12-02,MARTISSANT,fever,12,200000,0.8,18.5089,-72.3444,False,12,5,2.0380662118969473
2023-12-02,MARTISSANT,diarrhea,11,200000,0.8,18.5089,-72.3444,False,12,5,4.9931917461697815
2023-12-02,MARTISSANT,respiratory,7,200000,0.8,18.5089,-72.3444,False,12,5,3.014015669020872
2023-12-02,CARREFOUR,cholera,10,450000,0.7,18.5413,-72.3979,False,12,5,7.0114411118715445
2023-12-02,CARREFOUR,malnutrition,21,450000,0.7,18.5413,-72.3979,False,12,5,4.1101957963051134
2023-12-02,CARREFOUR,fever,21,450000,0.7,18.5413,-72.3979,False,12,5,9.276942361827718
2023-12-02,CARREFOUR,diarrhea,21,450000,0.7,18.5413,-72.3979,False,12,5,3.8415973869393016
2023-12-02,CARREFOUR,respiratory,16,450000,0.7,18.5413,-72.3979,False,12,5,0.5308839159940626
2023-12-02,PETIONVILLE,cholera,2,350000,0.3,18.5125,-72.2853,False,12,5,2.0616656599607532
2023-12-02,PETIONVILLE,malnutrition,5,350000,0.3,18.5125,-72.2853,False,12,5,2.910445737051599
2023-12-02,PETIONVILLE,fever,7,350000,0.3,18.5125,-72.2853,False,12,5,6.754890810804649
2023-12-02,PETIONVILLE,diarrhea,5,350000,0.3,18.5125,-72.2853,False,12,5,5.98517536686249
2023-12-02,PETIONVILLE,respiratory,7,350000,0.3,18.5125,-72.2853,False,12,5,8.879033885374872
2023-12-02,CROIX_DES_BOUQUETS,malnutrition,2,180000,0.5,18.5792,-72.2261,False,12,5,9.932380764492617
2023-12-02,CROIX_DES_BOUQUETS,fever,9,180000,0.5,18.5792,-72.2261,False,12,5,7.3814666354202885
2023-12-02,CROIX_DES_BOUQUETS,diarrhea,5,180000,0.5,18.5792,-72.2261,False,12,5,4.370197639550197
2023-12-02,CROIX_DES_BOUQUETS,respiratory,6,180000,0.5,18.5792,-72.2261,False,12,5,4.521194090873881
2023-12-02,PORT_AU_PRINCE,cholera,25,1200000,0.8,18.5944,-72.3074,True,12,5,8.536808967706387
2023-12-02,PORT_AU_PRINCE,malnutrition,59,1200000,0.8,18.5944,-72.3074,True,12,5,6.229811343334868
2023-12-02,PORT_AU_PRINCE,fever,198,1200000,0.8,18.5944,-72.3074,True,12,5,4.972184695856557
2023-12-02,PORT_AU_PRINCE,diarrhea,57,1200000,0.8,18.5944,-72.3074,True,12,5,7.445658057757952
2023-12-02,PORT_AU_PRINCE,respiratory,37,1200000,0.8,18.5944,-72.3074,True,12,5,9.997714497513192
2023-12-03,CITE_SOLEIL,cholera,5,300000,0.9,18.5944,-72.3074,False,12,6,1.5594188355018868
2023-12-03,CITE_SOLEIL,malnutrition,16,300000,0.9,18.5944,-72.3074,False,12,6,8.35139985073006
2023-12-03,CITE_SOLEIL,fever,17,300000,0.9,18.5944,-72.3074,False,12,6,1.887674120123669
2023-12-03,CITE_SOLEIL,diarrhea,19,300000,0.9,18.5944,-72.3074,False,12,6,1.6209156333472485
2023-12-03,CITE_SOLEIL,respiratory,13,300000,0.9,18.5944,-72.3074,False,12,6,6.893919528104201
2023-12-03,DELMAS,cholera,6,500000,0.6,18.5483,-72.3074,False,12,6,3.4827160168477223
2023-12-03,DELMAS,malnutrition,16,500000,0.6,18.5483,-72.3074,False,12,6,3.6550119296335106
2023-12-03,DELMAS,fever,19,500000,0.6,18.5483,-72.3074,False,12,6,4.60007802075253
2023-12-03,DELMAS,diarrhea,14,500000,0.6,18.5483,-72.3074,False,12,6,7.074674132647113
2023-12-03,DELMAS,respiratory,10,500000,0.6,18.5483,-72.3074,False,12,6,0.7710285746398737
2023-12-03,TABARRE,malnutrition,5,250000,0.4,18.5736,-72.2928,False,12,6,1.6884357437955755
2023-12-03,TABARRE,fever,11,250000,0.4,18.5736,-72.2928,False,12,6,1.9611991586515254
2023-12-03,TABARRE,diarrhea,8,250000,0.4,18.5736,-72.2928,False,12,6,7.2227849612191095
2023-12-03,TABARRE,respiratory,2,250000,0.4,18.5736,-72.2928,False,12,6,4.087795515820561
2023-12-03,MARTISSANT,cholera,2,200000,0.8,18.5089,-72.3444,False,12,6,0.08684320354810593
2023-12-03,MARTISSANT,malnutrition,5,200000,0.8,18.5089,-72.3444,False,12,6,8.464438241244043
2023-12-03,MARTISSANT,fever,9,200000,0.8,18.5089,-72.3444,False,12,6,3.169946707196555
2023-12-03,MARTISSANT,diarrhea,7,200000,0.8,18.5089,-72.3444,False,12,6,4.155309102600401
2023-12-03,MARTISSANT,respiratory,6,200000,0.8,18.5089,-72.3444,False,12,6,4.009650381066901
2023-12-03,CARREFOUR,cholera,6,450000,0.7,18.5413,-72.3979,False,12,6,4.263668053433994
2023-12-03,CARREFOUR,malnutrition,18,450000,0.7,18.5413,-72.3979,False,12,6,0.031270765406965495
2023-12-03,CARREFOUR,fever,17,450000,0.7,18.5413,-72.3979,False,12,6,7.849834588683037
2023-12-03,CARREFOUR,diarrhea,20,450000,0.7,18.5413,-72.3979,False,12,6,0.8316537725653561
2023-12-03,CARREFOUR,respiratory,15,450000,0.7,18.5413,-72.3979,False,12,6,4.531714095562592
2023-12-03,PETIONVILLE,malnutrition,6,350000,0.3,18.5125,-72.2853,False,12,6,8.025835008251066
2023-12-03,PETIONVILLE,fever,12,350000,0.3,18.5125,-72.2853,False,12,6,6.373125827520791
2023-12-03,PETIONVILLE,diarrhea,6,350000,0.3,18.5125,-72.2853,False,12,6,7.155306840075058
2023-12-03,PETIONVILLE,respiratory,3,350000,0.3,18.5125,-72.2853,False,12,6,5.901870080059188
2023-12-03,CROIX_DES_BOUQUETS,malnutrition,6,180000,0.5,18.5792,-72.2261,False,12,6,3.8096756991624927
2023-12-03,CROIX_DES_BOUQUETS,fever,6,180000,0.5,18.5792,-72.2261,False,12,6,4.579982398970195
2023-12-03,CROIX_DES_BOUQUETS,diarrhea,4,180000,0.5,18.5792,-72.2261,False,12,6,8.371216905762534
2023-12-03,CROIX_DES_BOUQUETS,respiratory,6,180000,0.5,18.5792,-72.2261,False,12,6,2.994914559454563
2023-12-03,PORT_AU_PRINCE,cholera,24,1200000,0.8,18.5944,-72.3074,True,12,6,9.524511885817082
2023-12-03,PORT_AU_PRINCE,malnutrition,53,1200000,0.8,18.5944,-72.3074,True,12,6,6.927942119908682
2023-12-03,PORT_AU_PRINCE,fever,56,1200000,0.8,18.5944,-72.3074,True,12,6,9.276015120777561
2023-12-03,PORT_AU_PRINCE,diarrhea,53,1200000,0.8,18.5944,-72.3074,True,12,6,7.327864835062025
2023-12-03,PORT_AU_PRINCE,respiratory,27,1200000,0.8,18.5944,-72.3074,True,12,6,4.496382068257031
2023-12-04,CITE_SOLEIL,cholera,1,300000,0.9,18.5944,-72.3074,False,12,0,9.868399826184497
2023-12-04,CITE_SOLEIL,malnutrition,12,300000,0.9,18.5944,-72.3074,False,12,0,7.90452690251232
2023-12-04,CITE_SOLEIL,fever,26,300000,0.9,18.5944,-72.3074,False,12,0,1.2217711505914208
2023-12-04,CITE_SOLEIL,diarrhea,13,300000,0.9,18.5944,-72.3074,False,12,0,4.6745417961515585
2023-12-04,CITE_SOLEIL,respiratory,13,300000,0.9,18.5944,-72.3074,False,12,0,2.893362271217237
2023-12-04,DELMAS,cholera,3,500000,0.6,18.5483,-72.3074,False,12,0,7.906110341132553
2023-12-04,DELMAS,malnutrition,17,500000,0.6,18.5483,-72.3074,False,12,0,1.9640983063260664
2023-12-04,DELMAS,fever,15,500000,0.6,18.5483,-72.3074,False,12,0,5.294882748335268
2023-12-04,DELMAS,diarrhea,12,500000,0.6,18.5483,-72.3074,False,12,0,0.33253029578920956
2023-12-04,DELMAS,respiratory,10,500000,0.6,18.5483,-72.3074,False,12,0,8.383662001809483
2023-12-04,TABARRE,cholera,4,250000,0.4,18.5736,-72.2928,False,12,0,7.020616783555429
2023-12-04,TABARRE,malnutrition,5,250000,0.4,18.5736,-72.2928,False,12,0,3.344072621441253
2023-12-04,TABARRE,fever,10,250000,0.4,18.5736,-72.2928,False,12,0,2.415738234188728
2023-12-04,TABARRE,diarrhea,5,250000,0.4,18.5736,-72.2928,False,12,0,5.656088829692841
2023-12-04,TABARRE,respiratory,9,250000,0.4,18.5736,-72.2928,False,12,0,8.680311266807179
2023-12-04,MARTISSANT,cholera,4,200000,0.8,18.5089,-72.3444,False,12,0,0.09628239181571185
2023-12-04,MARTISSANT,malnutrition,7,200000,0.8,18.5089,-72.3444,False,12,0,4.078752225786088
2023-12-04,MARTISSANT,fever,11,200000,0.8,18.5089,-72.3444,False,12,0,8.166534425816184
2023-12-04,MARTISSANT,diarrhea,5,200000,0.8,18.5089,-72.3444,False,12,0,1.6917492930360523
2023-12-04,MARTISSANT,respiratory,9,200000,0.8,18.5089,-72.3444,False,12,0,4.637163777306918
2023-12-04,CARREFOUR,cholera,7,450000,0.7,18.5413,-72.3979,False,12,0,9.83472849511332
2023-12-04,CARREFOUR,malnutrition,10,450000,0.7,18.5413,-72.3979,False,12,0,9.750779029189838
2023-12-04,CARREFOUR,fever,18,450000,0.7,18.5413,-72.3979,False,12,0,5.634358913503586
2023-12-04,CARREFOUR,diarrhea,20,450000,0.7,18.5413,-72.3979,False,12,0,7.88746969183782
2023-12-04,CARREFOUR,respiratory,9,450000,0.7,18.5413,-72.3979,False,12,0,9.828039125583746
2023-12-04,PETIONVILLE,cholera,6,350000,0.3,18.5125,-72.2853,False,12,0,7.115063282122841
2023-12-04,PETIONVILLE,malnutrition,5,350000,0.3,18.5125,-72.2853,False,12,0,0.3994464452781932
2023-12-04,PETIONVILLE,fever,8,350000,0.3,18.5125,-72.2853,False,12,0,4.925749376485022
2023-12-04,PETIONVILLE,diarrhea,6,350000,0.3,18.5125,-72.2853,False,12,0,9.148247549553274
2023-12-04,PETIONVILLE,respiratory,3,350000,0.3,18.5125,-72.2853,False,12,0,6.277207156703922
2023-12-04,CROIX_DES_BOUQUETS,cholera,1,180000,0.5,18.5792,-72.2261,False,12,0,9.441998933361655
2023-12-04,CROIX_DES_BOUQUETS,malnutrition,3,180000,0.5,18.5792,-72.2261,False,12,0,4.079561136699353
2023-12-04,CROIX_DES_BOUQUETS,fever,6,180000,0.5,18.5792,-72.2261,False,12,0,9.733534851507391
2023-12-04,CROIX_DES_BOUQUETS,diarrhea,6,180000,0.5,18.5792,-72.2261,False,12,0,6.108812630470657
2023-12-04,CROIX_DES_BOUQUETS,respiratory,5,180000,0.5,18.5792,-72.2261,False,12,0,2.137681533450082
2023-12-04,PORT_AU_PRINCE,cholera,24,1200000,0.8,18.5944,-72.3074,True,12,0,9.230890055129294
2023-12-04,PORT_AU_PRINCE,malnutrition,64,1200000,0.8,18.5944,-72.3074,True,12,0,9.599656994172516
2023-12-04,PORT_AU_PRINCE,fever,50,1200000,0.8,18.5944,-72.3074,True,12,0,0.7101197363328104
2023-12-04,PORT_AU_PRINCE,diarrhea,56,1200000,0.8,18.5944,-72.3074,True,12,0,4.679649509551501
2023-12-04,PORT_AU_PRINCE,respiratory,29,1200000,0.8,18.5944,-72.3074,True,12,0,0.33719546002908385
2023-12-05,CITE_SOLEIL,cholera,2,300000,0.9,18.5944,-72.3074,False,12,1,5.027355210703881
2023-12-05,CITE_SOLEIL,malnutrition,11,300000,0.9,18.5944,-72.3074,False,12,1,6.83709246096746
2023-12-05,CITE_SOLEIL,fever,21,300000,0.9,18.5944,-72.3074,False,12,1,1.8118066728147664
2023-12-05,CITE_SOLEIL,diarrhea,17,300000,0.9,18.5944,-72.3074,False,12,1,4.387061245141975
2023-12-05,CITE_SOLEIL,respiratory,8,300000,0.9,18.5944,-72.3074,False,12,1,3.3878091155427703
2023-12-05,DELMAS,cholera,3,500000,0.6,18.5483,-72.3074,False,12,1,5.451212936733178
2023-12-05,DELMAS,malnutrition,14,500000,0.6,18.5483,-72.3074,False,12,1,0.5966388098366338
2023-12-05,DELMAS,fever,29,500000,0.6,18.5483,-72.3074,False,12,1,6.326657716093828
2023-12-05,DELMAS,diarrhea,19,500000,0.6,18.5483,-72.3074,False,12,1,4.512569199615352
2023-12-05,DELMAS,respiratory,12,500000,0.6,18.5483,-72.3074,False,12,1,5.149421706464565
2023-12-05,TABARRE,cholera,3,250000,0.4,18.5736,-72.2928,False,12,1,1.8450703932370571
2023-12-05,TABARRE,malnutrition,7,250000,0.4,18.5736,-72.2928,False,12,1,3.8681815434833347
2023-12-05,TABARRE,fever,7,250000,0.4,18.5736,-72.2928,False,12,1,5.360094744330214
2023-12-05,TABARRE,diarrhea,5,250000,0.4,18.5736,-72.2928,False,12,1,3.1758322781163018
2023-12-05,TABARRE,respiratory,5,250000,0.4,18.5736,-72.2928,False,12,1,8.13709908136257
2023-12-05,MARTISSANT,cholera,3,200000,0.8,18.5089,-72.3444,False,12,1,0.8931003733586118
2023-12-05,MARTISSANT,malnutrition,4,200000,0.8,18.5089,-72.3444,False,12,1,2.1969577799176387
2023-12-05,MARTISSANT,fever,11,200000,0.8,18.5089,-72.3444,False,12,1,6.815050607366389
2023-12-05,MARTISSANT,diarrhea,8,200000,0.8,18.5089,-72.3444,False,12,1,6.62122866300288
2023-12-05,MARTISSANT,respiratory,3,200000,0.8,18.5089,-72.3444,False,12,1,1.8739029866362977
2023-12-05,CARREFOUR,cholera,3,450000,0.7,18.5413,-72.3979,False,12,1,8.979051914422755
2023-12-05,CARREFOUR,malnutrition,19,450000,0.7,18.5413,-72.3979,False,12,1,3.1914785686987224
2023-12-05,CARREFOUR,fever,24,450000,0.7,18.5413,-72.3979,False,12,1,7.331976519525288
2023-12-05,CARREFOUR,diarrhea,19,450000,0.7,18.5413,-72.3979,False,12,1,6.860301128173827
2023-12-05,CARREFOUR,respiratory,7,450000,0.7,18.5413,-72.3979,False,12,1,2.114128166395014
2023-12-05,PETIONVILLE,cholera,3,350000,0.3,18.5125,-72.2853,False,12,1,7.162718951970653
2023-12-05,PETIONVILLE,malnutrition,11,350000,0.3,18.5125,-72.2853,False,12,1,9.461909508033923
2023-12-05,PETIONVILLE,fever,16,350000,0.3,18.5125,-72.2853,False,12,1,6.542494095623546
2023-12-05,PETIONVILLE,diarrhea,3,350000,0.3,18.5125,-72.2853,False,12,1,7.976261963528155
2023-12-05,PETIONVILLE,respiratory,4,350000,0.3,18.5125,-72.2853,False,12,1,3.7220410250634894
2023-12-05,CROIX_DES_BOUQUETS,malnutrition,2,180000,0.5,18.5792,-72.2261,False,12,1,8.01375890305929
2023-12-05,CROIX_DES_BOUQUETS,fever,3,180000,0.5,18.5792,-72.2261,False,12,1,6.153642787897406
2023-12-05,CROIX_DES_BOUQUETS,diarrhea,1,180000,0.5,18.5792,-72.2261,False,12,1,2.3469768999123475
2023-12-05,CROIX_DES_BOUQUETS,respiratory,1,180000,0.5,18.5792,-72.2261,False,12,1,8.190012850240466
2023-12-05,PORT_AU_PRINCE,cholera,21,1200000,0.8,18.5944,-72.3074,True,12,1,7.595353311117413
2023-12-05,PORT_AU_PRINCE,malnutrition,48,1200000,0.8,18.5944,-72.3074,True,12,1,1.2806187075937103
2023-12-05,PORT_AU_PRINCE,fever,84,1200000,0.8,18.5944,-72.3074,True,12,1,9.350128160460534
2023-12-05,PORT_AU_PRINCE,diarrhea,50,1200000,0.8,18.5944,-72.3074,True,12,1,1.2174406074989808
2023-12-05,PORT_AU_PRINCE,respiratory,33,1200000,0.8,18.5944,-72.3074,True,12,1,4.81115259711545
2023-12-06,CITE_SOLEIL,cholera,9,300000,0.9,18.5944,-72.3074,False,12,2,5.783725103119753
2023-12-06,CITE_SOLEIL,malnutrition,25,300000,0.9,18.5944,-72.3074,True,12,2,1.5621437993817688
2023-12-06,CITE_SOLEIL,fever,13,300000,0.9,18.5944,-72.3074,False,12,2,9.12122629117989
2023-12-06,CITE_SOLEIL,diarrhea,13,300000,0.9,18.5944,-72.3074,False,12,2,4.859182803904265
2023-12-06,CITE_SOLEIL,respiratory,6,300000,0.9,18.5944,-72.3074,False,12,2,0.718312346794393
2023-12-06,DELMAS,cholera,3,500000,0.6,18.5483,-72.3074,False,12,2,7.912573348600307
2023-12-06,DELMAS,malnutrition,17,500000,0.6,18.5483,-72.3074,False,12,2,3.4755422225269794
2023-12-06,DELMAS,fever,24,500000,0.6,18.5483,-72.3074,False,12,2,1.033731147182303
2023-12-06,DELMAS,diarrhea,21,500000,0.6,18.5483,-72.3074,False,12,2,6.7866481953894375
2023-12-06,DELMAS,respiratory,20,500000,0.6,18.5483,-72.3074,True,12,2,9.743610038861743
2023-12-06,TABARRE,cholera,2,250000,0.4,18.5736,-72.2928,False,12,2,8.821562078501952
2023-12-06,TABARRE,malnutrition,2,250000,0.4,18.5736,-72.2928,False,12,2,4.4067160056761265
2023-12-06,TABARRE,fever,5,250000,0.4,18.5736,-72.2928,False,12,2,2.670324443480654
2023-12-06,TABARRE,diarrhea,8,250000,0.4,18.5736,-72.2928,False,12,2,8.34244196349335
2023-12-06,TABARRE,respiratory,4,250000,0.4,18.5736,-72.2928,False,12,2,3.5904175613187395
2023-12-06,MARTISSANT,cholera,4,200000,0.8,18.5089,-72.3444,False,12,2,5.876010398857407
2023-12-06,MARTISSANT,malnutrition,10,200000,0.8,18.5089,-72.3444,False,12,2,0.320330724761162
2023-12-06,MARTISSANT,fever,14,200000,0.8,18.5089,-72.3444,False,12,2,9.655975249410414
2023-12-06,MARTISSANT,diarrhea,50,200000,0.8,18.5089,-72.3444,True,12,2,4.625251860432639
2023-12-06,MARTISSANT,respiratory,6,200000,0.8,18.5089,-72.3444,False,12,2,8.270393469878764
2023-12-06,CARREFOUR,cholera,3,450000,0.7,18.5413,-72.3979,False,12,2,6.908506038431266
2023-12-06,CARREFOUR,malnutrition,17,450000,0.7,18.5413,-72.3979,False,12,2,6.967787067989279
2023-12-06,CARREFOUR,fever,17,450000,0.7,18.5413,-72.3979,False,12,2,0.39026819901008536
2023-12-06,CARREFOUR,diarrhea,17,450000,0.7,18.5413,-72.3979,False,12,2,8.312038843108173
2023-12-06,CARREFOUR,respiratory,11,450000,0.7,18.5413,-72.3979,False,12,2,7.325773342358622
2023-12-06,PETIONVILLE,cholera,3,350000,0.3,18.5125,-72.2853,False,12,2,0.40433336859045377
2023-12-06,PETIONVILLE,malnutrition,6,350000,0.3,18.5125,-72.2853,False,12,2,5.018021791671597
2023-12-06,PETIONVILLE,fever,12,350000,0.3,18.5125,-72.2853,False,12,2,7.860713823361367
2023-12-06,PETIONVILLE,diarrhea,9,350000,0.3,18.5125,-72.2853,False,12,2,3.495928228940949
2023-12-06,PETIONVILLE,respiratory,2,350000,0.3,18.5125,-72.2853,False,12,2,0.11033803551482424
2023-12-06,CROIX_DES_BOUQUETS,malnutrition,3,180000,0.5,18.5792,-72.2261,False,12,2,0.42381514492225714
2023-12-06,CROIX_DES_BOUQUETS,fever,6,180000,0.5,18.5792,-72.2261,False,12,2,1.886860928317744
